address,user_name,network,protocol_name,deposited_amount,deposited_assets,pool_type,pool_key,pool_controller,pool_index,site_url
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,eth,Napier Finance,116948,ETH,Yield,eth-0x5a2d321ed5c525e52a3b8d295c6d097a3c78b821-null,0x5a2d321ed5c525e52a3b8d295c6d097a3c78b821,,https://app.napier.finance
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,op,Contango,339387,wstETH,Lending,op-0xc2462f03920d47fc5b9e2c5f0ba5d2ded058fd78-null,0xc2462f03920d47fc5b9e2c5f0ba5d2ded058fd78,,https://app.contango.xyz
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,op,Contango,120246,wstETH,Lending,op-0xc2462f03920d47fc5b9e2c5f0ba5d2ded058fd78-null,0xc2462f03920d47fc5b9e2c5f0ba5d2ded058fd78,,https://app.contango.xyz
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,op,Ethos Reserve,3301,OATH ETH,Staked,op-0x7d6a62d496d42d5e978c4eda0d367ac1ba70a200-null,0x7d6a62d496d42d5e978c4eda0d367ac1ba70a200,,https://www.ethos.finance/dashboard
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,eth,Solidly,1782,PORK,Liquidity Pool,eth-0x0e1ea51dc94009e05b5001e49cbe0e47dc327238-null,0x0e1ea51dc94009e05b5001e49cbe0e47dc327238,,https://solidly.com
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,eth,Solidly,20165,SOLID,Locked,eth-0x77730ed992d286c53f3a0838232c3957daeaaf73-null,0x77730ed992d286c53f3a0838232c3957daeaaf73,,https://solidly.com
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,ThrillHouse,eth,Swell,125812,ETH,Staked,eth-0x38d43a6cb8da0e855a42fb6b0733a0498531d774-null,0x38d43a6cb8da0e855a42fb6b0733a0498531d774,,https://app.swellnetwork.io
0xcc3c73baf35cf583ecf8a4bd0cb966cfc83ef49f,Arrington XRP Capital 8,eth,ether.fi,1224143,ETH,Staked,eth-0x35fa164735182de50811e8e2e824cfb9b6118ac2-null,0x35fa164735182de50811e8e2e824cfb9b6118ac2,,https://www.ether.fi/
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,base,Superform,1549,USDC,Yield,base-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,,https://app.superform.xyz
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,eth,EigenLayer,26706,cbETH,Yield,eth-0x54945180db7943c0ed0fee7edab2bd24620256bc-null,0x54945180db7943c0ed0fee7edab2bd24620256bc,,https://app.eigenlayer.xyz
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,linea,Mendi Finance,33621,MENDI,Staked,linea-0x150b1e51738cdf0ccfe472594c62d7d6074921ca-null,0x150b1e51738cdf0ccfe472594c62d7d6074921ca,,https://mendi.finance/
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,linea,Mendi Finance,187361,WETH weETH wstETH USDC ezETH USDT,Lending,linea-0x1b4d3b0421ddc1eb216d230bc01527422fb93103-null,0x1b4d3b0421ddc1eb216d230bc01527422fb93103,,https://mendi.finance/
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,linea,SyncSwap,94905,USDC ETH,Liquidity Pool,linea-0x5ec5b1e9b1bd5198343abb6e55fb695d2f7bb308-null,0x5ec5b1e9b1bd5198343abb6e55fb695d2f7bb308,,https://syncswap.xyz
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,eth,Octant,4603,GLM,Locked,eth-0x879133fd79b7f48ce1c368b0fca9ea168eaf117c-null,0x879133fd79b7f48ce1c368b0fca9ea168eaf117c,,https://octant.app
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,eth,Opyn V2,3049,USDC,Yield,eth-0x3b960e47784150f5a63777201ee2b15253d713e8-null,0x3b960e47784150f5a63777201ee2b15253d713e8,,https://v2.opyn.co
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,scrl,Ambient,18445,ETH USDC,Liquidity Pool,scrl-0xaaaaaaaacb71bf2c8cae522ea5fa455571a74106-null,0xaaaaaaaacb71bf2c8cae522ea5fa455571a74106,,https://ambient.finance
0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,mike0182,scrl,SyncSwap,3039,USDC ETH,Liquidity Pool,scrl-0x814a23b053fd0f102aeeda0459215c2444799c70-null,0x814a23b053fd0f102aeeda0459215c2444799c70,,https://syncswap.xyz
0xceac23101a5a8bec4a5378e5e194350a9d5f98bb,Rockaway Blockchain 2,eth,SushiSwap,155714,SUSHI,Staked,eth-0x8798249c2e607446efb7ad49ec89dd1865ff4272-null,0x8798249c2e607446efb7ad49ec89dd1865ff4272,,https://www.sushi.com/swap
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Aave V2,1546,AAVE,Staked,eth-0x4da27a545c0c5b758a6ba100e3a049001de870f5-null,0x4da27a545c0c5b758a6ba100e3a049001de870f5,,https://app.aave.com
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Archi,10052,USDC,Farming,arb-0x670c4391f6421e4ce64d108f810c56479adfe4b3-null,0x670c4391f6421e4ce64d108f810c56479adfe4b3,,https://app.archi.finance
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Archi,9853,USDT,Farming,arb-0xeca975beec3bc90c424ff101605ecbcef22b66ea-null,0xeca975beec3bc90c424ff101605ecbcef22b66ea,,https://app.archi.finance
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Camelot,1284,GRAIL,Staked,arb-0x3caae25ee616f2c8e13c74da0813402eae3f496b-null,0x3caae25ee616f2c8e13c74da0813402eae3f496b,,https://app.camelot.exchange
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Lodestar V1,157234,USDC ETH WBTC USDT ARB MAGIC wstETH,Lending,arb-0xa86dd95c210dd186fa7639f93e4177e97d057576-null,0xa86dd95c210dd186fa7639f93e4177e97d057576,,https://app.lodestarfinance.io/#
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,HMX,1363,HMX EsHMX,Staked,arb-0x92e586b8d4bf59f4001604209a292621c716539a-null,0x92e586b8d4bf59f4001604209a292621c716539a,,https://hmx.org/arbitrum
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,HMX,6452,USDC USDT DAI WETH WBTC LINK UNI MIM FRAX USDC ARB wstETH PYTH USDM,Staked,arb-0xbe8f8af5953869222ea8d39f1be9d03766010b1c-null,0xbe8f8af5953869222ea8d39f1be9d03766010b1c,,https://hmx.org/arbitrum
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Radiant Capital V2,4370,RDNT WETH,Locked,arb-0x76ba3ec5f5adbf1c58c91e86502232317eea72de-null,0x76ba3ec5f5adbf1c58c91e86502232317eea72de,,https://app.radiant.capital
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Radiant Capital V2,70734,WBTC USDT USDC DAI WETH wstETH ARB USDC weETH,Lending,arb-0xf4b1486dd74d07706052a33d31d7c0aafd0659e1-null,0xf4b1486dd74d07706052a33d31d7c0aafd0659e1,,https://app.radiant.capital
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Rodeo Finance,1110,USDC,Yield,arb-0x0032f5e1520a66c6e572e96a11fbf54aea26f9be-null,0x0032f5e1520a66c6e572e96a11fbf54aea26f9be,,https://www.rodeofinance.xyz
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Umami Finance,58044,WBTC,Farming,arb-0x52f6159dcae4ce617a3d50aeb7fab617526d9d8f-2,0x52f6159dcae4ce617a3d50aeb7fab617526d9d8f,2,https://app.umami.finance/#/stake
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,Vaultka,2505,USDC,Farming,arb-0x314223e2fa375f972e159002eb72a96301e99e22-5,0x314223e2fa375f972e159002eb72a96301e99e22,5,https://www.vaultka.com/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,WINR,1397,USDC USDT USDC WETH WBTC,Staked,arb-0xc885b641cb11ce2b38a7c28b79318c4b89cf04f9-null,0xc885b641cb11ce2b38a7c28b79318c4b89cf04f9,,https://winr.games
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,arb,WINR,2807,WINR vWINR,Staked,arb-0xddaecf4b02a3e45b96fc2d7339c997e072b0d034-null,0xddaecf4b02a3e45b96fc2d7339c997e072b0d034,,https://winr.games
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,aurora,Trisolaris,2409,USDC.e USDT.e,Farming,aurora-0x3838956710bcc9d122dd23863a0549ca8d5675d6-40,0x3838956710bcc9d122dd23863a0549ca8d5675d6,40,https://www.trisolaris.io
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,avax,Trader Joe,4367,JOE,Staked,avax-0x1a731b2299e22fbac282e7094eda41046343cb51-null,0x1a731b2299e22fbac282e7094eda41046343cb51,,https://traderjoexyz.com
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Badger DAO,14682,WBTC BADGER,Staked,eth-0xa207d69ea6fb967e54baa8639c408c31767ba62d-null,0xa207d69ea6fb967e54baa8639c408c31767ba62d,,https://app.badger.com
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,base,Extra Finance,26693,WETH,Yield,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-1,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,1,https://app.extrafi.io
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,base,Extra Finance,10022,USDbC,Yield,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-2,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,2,https://app.extrafi.io
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,base,Extra Finance,10022,USDC,Yield,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-25,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,25,https://app.extrafi.io
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,base,Moonwell,1014,DAI,Lending,base-0xfbb21d0380bee3312b33c4353c8936a0f13ef26c-null,0xfbb21d0380bee3312b33c4353c8936a0f13ef26c,,https://moonwell.fi
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Bend DAO,2665,WETH,Yield,eth-0xed1840223484483c0cb050e6fc344d1ebf0778a9-null,0xed1840223484483c0cb050e6fc344d1ebf0778a9,,https://www.benddao.xyz
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,blast,LogX,15237,USDB,Staked,blast-0x6238ab57a75f44845facaab8b21f1a7196d55ada-null,0x6238ab57a75f44845facaab8b21f1a7196d55ada,,https://app.logx.trade/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,blast,HMX,7166,WETH USDB,Staked,blast-0x6d59a9acc2e0fa6ca568b24c07b3d6a39d408c18-null,0x6d59a9acc2e0fa6ca568b24c07b3d6a39d408c18,,https://hmx.org/blast/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,BSCPad,1371,BSCPAD,Staked,bsc-0x100e9dfb6f42e19935df75ef616a63feec2ef4cf-null,0x100e9dfb6f42e19935df75ef616a63feec2ef4cf,,https://bscpad.com/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,Cream,6668,BTCB USDT USDC BNB,Lending,bsc-0x589de0f0ccf905477646599bb3e5c622c84cc0ba-null,0x589de0f0ccf905477646599bb3e5c622c84cc0ba,,https://app.cream.finance
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,Magpie XYZ,1834,mCake,Farming,bsc-0x74165b89fd8e9b91a109a4e71662f27eeba61e98-0,0x74165b89fd8e9b91a109a4e71662f27eeba61e98,0,https://www.magpiexyz.io/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,OXB,4980,OXB,Staked,bsc-0x2281f53a583b00cb80814ccdffe1544a5274dad2-null,0x2281f53a583b00cb80814ccdffe1544a5274dad2,,https://oxbull.tech
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,Seedify,2622,SFUND,Staked,bsc-0x89aaab217272c89da91825d9effbe65ded384859-null,0x89aaab217272c89da91825d9effbe65ded384859,,https://seedify.fund/sfund
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,Segment Finance,13291,USDT BTCB,Lending,bsc-0x57e09c96daee58b77dc771b017de015c38060173-null,0x57e09c96daee58b77dc771b017de015c38060173,,https://app.segment.finance
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,SingularityDao,1394,RJV,Farming,bsc-0x738a23a889a6257ea8678803e4b8db9605d63b9c-0,0x738a23a889a6257ea8678803e4b8db9605d63b9c,0,https://www.singularitydao.ai
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,vEmpire DDAO,79565,BUSD,Farming,bsc-0x310cb26073646caa705113f214f90f96baf75ce4-null,0x310cb26073646caa705113f214f90f96baf75ce4,,https://app.vemp.xyz
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,bsc,vEmpire DDAO,79141,BNB,Farming,bsc-0xefeea8b08dcd9cc5aa0d5aa801d8871810a0bc8c-null,0xefeea8b08dcd9cc5aa0d5aa801d8871810a0bc8c,,https://app.vemp.xyz
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Dao Maker,2065,DAO,Staked,eth-0xd07e86f68c7b9f9b215a3ca3e79e74bf94d6a847-null,0xd07e86f68c7b9f9b215a3ca3e79e74bf94d6a847,,https://daomaker.com
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,EigenLayer,29679,ETH,Yield,eth-0x1bee69b7dfffa4e2d53c2a2df135c388ad25dcd2-null,0x1bee69b7dfffa4e2d53c2a2df135c388ad25dcd2,,https://app.eigenlayer.xyz
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,EigenLayer,7486,stETH,Yield,eth-0x93c4b944d05dfe6df7645a86cd2206016c51564d-null,0x93c4b944d05dfe6df7645a86cd2206016c51564d,,https://app.eigenlayer.xyz
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,ether.fi,1227,ETH,Staked,eth-0x35fa164735182de50811e8e2e824cfb9b6118ac2-null,0x35fa164735182de50811e8e2e824cfb9b6118ac2,,https://www.ether.fi/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Frax,10021,FRAX,Yield,eth-0xa663b02cf0a4b149d2ad41910cb81e23e1c41c32-null,0xa663b02cf0a4b149d2ad41910cb81e23e1c41c32,,https://app.frax.finance
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Frax,4999,frxETH,Staked,eth-0xac3e018457b222d93114458476f3e3416abbe38f-null,0xac3e018457b222d93114458476f3e3416abbe38f,,https://app.frax.finance
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,IPOR,5353,USDT,Farming,eth-0xcc3fc4c9ba7f8b8aa433bc586d390a70560ff366-null,0xcc3fc4c9ba7f8b8aa433bc586d390a70560ff366,,https://app.ipor.io/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,IPOR,1483,IPOR,Staked,eth-0xd72915b95c37ae1b16b926f85ad61cca6395409f-null,0xd72915b95c37ae1b16b926f85ad61cca6395409f,,https://app.ipor.io/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Kondux,2033,KNDX,Staked,eth-0x07e6f2239d6fbe2ce00747fcfb8344ebbf973bcc-null,0x07e6f2239d6fbe2ce00747fcfb8344ebbf973bcc,,https://www.kondux.io/rewards
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,linea,Mendi Finance,4179,WETH WBTC,Lending,linea-0x1b4d3b0421ddc1eb216d230bc01527422fb93103-null,0x1b4d3b0421ddc1eb216d230bc01527422fb93103,,https://mendi.finance/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,linea,Mendi Finance,2515,MENDI,Staked,linea-0xcf8dedcdc62317beaedfbee3c77c08425f284486-null,0xcf8dedcdc62317beaedfbee3c77c08425f284486,,https://mendi.finance/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,mnt,Merchant Moe,4581,JOE,Staked,mnt-0x79f316c45e9b62638a8304ffffa9806439b69d44-null,0x79f316c45e9b62638a8304ffffa9806439b69d44,,https://merchantmoe.com
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,mobm,Moonwell,1461,WELL,Staked,mobm-0x8568a675384d761f36ec269d695d6ce4423cfab1-null,0x8568a675384d761f36ec269d695d6ce4423cfab1,,https://moonwell.fi
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,mobm,Moonwell,2861,GLMR FRAX WBTC USDC,Lending,mobm-0x8e00d5e02e65a19337cdba98bba9f84d4186a180-null,0x8e00d5e02e65a19337cdba98bba9f84d4186a180,,https://moonwell.fi
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,movr,Moonwell,1124,MOVR xcKSM,Lending,movr-0x0b7a0eaa884849c6af7a129e899536dddca4905e-null,0x0b7a0eaa884849c6af7a129e899536dddca4905e,,https://moonwell.fi/
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,NFT20,2421,MUSE,Staked,eth-0x9cfc1d1a45f79246e8e074cfdfc3f4aacdde8d9a-null,0x9cfc1d1a45f79246e8e074cfdfc3f4aacdde8d9a,,https://nft20.io
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,NFTX,1236,MEEB,Staked,eth-0x11df658567e615f69d23289be8a27a9c260ce297-null,0x11df658567e615f69d23289be8a27a9c260ce297,,https://app.nftx.org
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,Node AI,2110,GPU,Staked,eth-0xf4da885744b6f3107ce13d2d30383dce2eea6c85-null,0xf4da885744b6f3107ce13d2d30383dce2eea6c85,,https://manage.nodes.ai
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,op,Extra Finance,8043,USDC,Yield,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-70,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,70,https://app.extrafi.io
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,op,Moonwell,3203,OP WETH,Lending,op-0xca889f40aae37fff165bccf69aef1e82b5c511b9-null,0xca889f40aae37fff165bccf69aef1e82b5c511b9,,https://moonwell.fi
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,SuperVerse DAO,3154,SUPER,NFT Staked,eth-0x8c96edc82d111e3c5686f5abe738a82d54d0b887-null,0x8c96edc82d111e3c5686f5abe738a82d54d0b887,,https://staking.superverse.cool
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,SushiSwap,1477,YGG ETH,Farming,eth-0xef0881ec094552b2e128cf945ef17a6752b4ec5d-6,0xef0881ec094552b2e128cf945ef17a6752b4ec5d,6,https://www.sushi.com/swap
0xced29ba48490c51e4348e654c313ac97762beccc,bitinvestia,eth,TrustSwap,1156,SWAP,Locked,eth-0x56968bb1168b0e9314dca1eb3d1e7aaf0d32263e-null,0x56968bb1168b0e9314dca1eb3d1e7aaf0d32263e,,https://trustswap.org
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,Aave V3,6538492,USDe,Lending,eth-0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2-null,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,,https://app.aave.com
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,Across V2,2883651,WBTC,Farming,eth-0x9040e41ef5e8b281535a96d9a48acb8cfabd9a48-0x59c1427c658e97a7d568541dac780b2e5c8affb4,0x9040e41ef5e8b281535a96d9a48acb8cfabd9a48,0x59c1427c658e97a7d568541dac780b2e5c8affb4,https://v2.across.to
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,Across V2,3271697,ACX,Farming,eth-0x9040e41ef5e8b281535a96d9a48acb8cfabd9a48-0xb0c8fef534223b891d4a430e49537143829c4817,0x9040e41ef5e8b281535a96d9a48acb8cfabd9a48,0xb0c8fef534223b891d4a430e49537143829c4817,https://v2.across.to
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,Compound V3,6349169,COMP UNI,Lending,eth-0xc3d688b66703497daa19211eedff47f25384cdc3-lending,0xc3d688b66703497daa19211eedff47f25384cdc3,lending,https://v3-app.compound.finance
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,EigenLayer,6138567,ETH,Yield,eth-0x298afb19a105d59e74658c4c334ff360bade6dd2-null,0x298afb19a105d59e74658c4c334ff360bade6dd2,,https://app.eigenlayer.xyz
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,Ethena,57614,ENA,Farming,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,,https://www.ethena.fi
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,mellow,10765,ENA,Staked,eth-0xc65433845ecd16688eda196497fa9130d6c47bd8-null,0xc65433845ecd16688eda196497fa9130d6c47bd8,,https://app.mellow.finance/
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,Robert Leshner,eth,UMA,928604,UMA,Staked,eth-0x004395edb43efca9885cedad51ec9faf93bd34ac-null,0x004395edb43efca9885cedad51ec9faf93bd34ac,,https://umaproject.org
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Aave V3,462925,WETH ETH,Lending,eth-0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2-null,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,,https://app.aave.com
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Alpha Homora V2,270744,WETH,Yield,eth-0xeea3311250fe4c3268f8e684f7c87a82ff183ec1-null,0xeea3311250fe4c3268f8e684f7c87a82ff183ec1,,https://homora-v2.alphaventuredao.io
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,arb,Uniswap V3,1712,weETH WETH,Liquidity Pool,arb-0x14353445c8329df76e6f15e9ead18fa2d45a8bb6-null,0x14353445c8329df76e6f15e9ead18fa2d45a8bb6,,https://app.uniswap.org
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,aurora,Rose,2168,RUSD DAI USDC.e USDT.e,Farming,aurora-0x9286d58c1c8d434be809221923cf4575f7a4d058-null,0x9286d58c1c8d434be809221923cf4575f7a4d058,,https://app.rose.fi
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,aurora,Trisolaris,45107,USDC.e USDT.e,Farming,aurora-0x3838956710bcc9d122dd23863a0549ca8d5675d6-40,0x3838956710bcc9d122dd23863a0549ca8d5675d6,40,https://www.trisolaris.io
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Blackwing,12617,ETH,Staked,eth-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,,https://blackwing.fi/
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Curve,37080,ETH,Liquidity Pool,eth-0x2fd6965730bef5c7e928342ad6e7d4819d08f8c4-null,0x2fd6965730bef5c7e928342ad6e7d4819d08f8c4,,https://curve.fi
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Curve,91626,ETH,Liquidity Pool,eth-0xb9ef9c471f686e9249f5bb3af465560e4b917294-null,0xb9ef9c471f686e9249f5bb3af465560e4b917294,,https://curve.fi
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Curve,60321,ETH,Liquidity Pool,eth-0xdb74dfdd3bb46be8ce6c33dc9d82777bcfc3ded5-null,0xdb74dfdd3bb46be8ce6c33dc9d82777bcfc3ded5,,https://curve.fi
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Curve,14140,ETH stETH,Liquidity Pool,eth-0xeeda34a377dd0ca676b9511ee1324974fa8d980d-null,0xeeda34a377dd0ca676b9511ee1324974fa8d980d,,https://curve.fi
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,EigenLayer,2033,wBETH,Yield,eth-0x7ca911e83dabf90c90dd3de5411a10f1a6112184-null,0x7ca911e83dabf90c90dd3de5411a10f1a6112184,,https://app.eigenlayer.xyz
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Ethena,9992,USDe,Farming,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,,https://www.ethena.fi
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,ether.fi,1005,USDC,Yield,eth-0x08c6f91e2b681faf5e17227f2a44c307b3c1364c-null,0x08c6f91e2b681faf5e17227f2a44c307b3c1364c,,https://www.ether.fi/
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,ether.fi,2416,WETH,Yield,eth-0x7223442cad8e9ca474fc40109ab981608f8c4273-null,0x7223442cad8e9ca474fc40109ab981608f8c4273,,https://www.ether.fi/
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,ether.fi,62119,WETH,Yield,eth-0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221-null,0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221,,https://www.ether.fi/
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Fluid,2663,ETH,Lending,eth-0x324c5dc1fc42c7a4d43d92df1eba58a54d13bf2d-null,0x324c5dc1fc42c7a4d43d92df1eba58a54d13bf2d,,https://fluid.instadapp.io/
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Fuel,176633,ETH,Staked,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,,https://fuel.network
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Fuel,50346,DAI,Staked,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,,https://fuel.network
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Fuel,12127,stETH,Staked,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,,https://fuel.network
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,DeFi Whiz Z,eth,Fuel,33169,ETH,Staked,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,,https://fuel.network
